params: /var/spool/slurmd/job30980788/slurm_script, params_512.txt, 
Setting MPI environment
Reading parameters:
	 rhs_function=2
	 nx=512
	 ny=512
	 foutput=100000
	 nstep_max=100000
	 tolerance=1e-08
	 domain_decomposition=2
	 communication=2
I am rank 0 and my domain is: xmin, xmax, ymin, ymax: 0 15 0 512
I am rank 0, my neighbours are: left: -1, right: 1, bottom: -1, top: -1
I am writing output_source
Step 1, Diff=0.0078125
Step 69315, Diff=7.58642e-07
Step 69316, Diff=7.58626e-07
Step 69317, Diff=7.5861e-07
Step 69318, Diff=7.58594e-07
Step 69319, Diff=7.58578e-07
Step 69320, Diff=7.58562e-07
Step 69321, Diff=7.58546e-07
Step 69322, Diff=7.58531e-07
Step 69323, Diff=7.58515e-07
Step 69324, Diff=7.58499e-07
Step 69325, Diff=7.58483e-07
Step 69326, Diff=7.58467e-07
Step 69327, Diff=7.58451e-07
Step 69328, Diff=7.58435e-07
Step 69329, Diff=7.58419e-07
Step 69330, Diff=7.58403e-07
Step 69331, Diff=7.58387e-07
Step 69332, Diff=7.58371e-07
Step 69333, Diff=7.58355e-07
Step 69334, Diff=7.5834e-07
Step 69335, Diff=7.58324e-07
Step 69336, Diff=7.58308e-07
Step 69337, Diff=7.58292e-07
Step 69338, Diff=7.58276e-07
Step 69339, Diff=7.5826e-07
Step 69340, Diff=7.58244e-07
Step 69341, Diff=7.58228e-07
Step 69342, Diff=7.58212e-07
Step 69343, Diff=7.58196e-07
Step 69344, Diff=7.5818e-07
Step 69345, Diff=7.58165e-07
Step 69346, Diff=7.58149e-07
Step 69347, Diff=7.58133e-07
Step 69348, Diff=7.58117e-07
Step 69349, Diff=7.58101e-07
Step 69350, Diff=7.58085e-07
Step 69351, Diff=7.58069e-07
Step 69352, Diff=7.58053e-07
Step 69353, Diff=7.58037e-07
Step 69354, Diff=7.58021e-07
Step 69355, Diff=7.58006e-07
Step 69356, Diff=7.5799e-07
Step 69357, Diff=7.57974e-07
Step 69358, Diff=7.57958e-07
Step 69359, Diff=7.57942e-07
Step 69360, Diff=7.57926e-07
Step 69361, Diff=7.5791e-07
Step 69362, Diff=7.57894e-07
Step 69363, Diff=7.57878e-07
Step 69364, Diff=7.57862e-07
Step 69365, Diff=7.57847e-07
Step 69366, Diff=7.57831e-07
Step 69367, Diff=7.57815e-07
Step 69368, Diff=7.57799e-07
Step 69369, Diff=7.57783e-07
Step 69370, Diff=7.57767e-07
Step 69371, Diff=7.57751e-07
Step 69372, Diff=7.57735e-07
Step 69373, Diff=7.57719e-07
Step 69374, Diff=7.57704e-07
Step 69375, Diff=7.57688e-07
Step 69376, Diff=7.57672e-07
Step 69377, Diff=7.57656e-07
Step 69378, Diff=7.5764e-07
Step 69379, Diff=7.57624e-07
Step 69380, Diff=7.57608e-07
Step 69381, Diff=7.57592e-07
Step 69382, Diff=7.57576e-07
Step 69383, Diff=7.57561e-07
Step 69384, Diff=7.57545e-07
Step 69385, Diff=7.57529e-07
Step 69386, Diff=7.57513e-07
Step 69387, Diff=7.57497e-07
Step 69388, Diff=7.57481e-07
Step 69389, Diff=7.57465e-07
Step 69390, Diff=7.57449e-07
Step 69391, Diff=7.57433e-07
Step 69392, Diff=7.57418e-07
Step 69393, Diff=7.57402e-07
Step 69394, Diff=7.57386e-07
Step 69395, Diff=7.5737e-07
Step 69396, Diff=7.57354e-07
Step 69397, Diff=7.57338e-07
Step 69398, Diff=7.57322e-07
Step 69399, Diff=7.57306e-07
Step 69400, Diff=7.5729e-07
Step 69401, Diff=7.57275e-07
Step 69402, Diff=7.57259e-07
Step 69403, Diff=7.57243e-07
Step 69404, Diff=7.57227e-07
Step 69405, Diff=7.57211e-07
Step 69406, Diff=7.57195e-07
Step 69407, Diff=7.57179e-07
Step 69408, Diff=7.57163e-07
Step 69409, Diff=7.57148e-07
Step 69410, Diff=7.57132e-07
Step 69411, Diff=7.57116e-07
Step 69412, Diff=7.571e-07
Step 69413, Diff=7.57084e-07
Step 69414, Diff=7.57068e-07
Step 69415, Diff=7.57052e-07
Step 69416, Diff=7.57036e-07
Step 69417, Diff=7.57021e-07
Step 69418, Diff=7.57005e-07
Step 69419, Diff=7.56989e-07
Step 69420, Diff=7.56973e-07
Step 69421, Diff=7.56957e-07
Step 69422, Diff=7.56941e-07
Step 69423, Diff=7.56925e-07
Step 69424, Diff=7.56909e-07
Step 69425, Diff=7.56894e-07
Step 69426, Diff=7.56878e-07
Step 69427, Diff=7.56862e-07
Step 69428, Diff=7.56846e-07
Step 69429, Diff=7.5683e-07
Step 69430, Diff=7.56814e-07
Step 69431, Diff=7.56798e-07
Step 69432, Diff=7.56782e-07
Step 69433, Diff=7.56767e-07
Step 69434, Diff=7.56751e-07
Step 69435, Diff=7.56735e-07
Step 69436, Diff=7.56719e-07
Step 69437, Diff=7.56703e-07
Step 69438, Diff=7.56687e-07
Step 69439, Diff=7.56671e-07
Step 69440, Diff=7.56656e-07
Step 69441, Diff=7.5664e-07
Step 69442, Diff=7.56624e-07
Step 69443, Diff=7.56608e-07
Step 69444, Diff=7.56592e-07
Step 69445, Diff=7.56576e-07
Step 69446, Diff=7.5656e-07
Step 69447, Diff=7.56544e-07
Step 69448, Diff=7.56529e-07
Step 69449, Diff=7.56513e-07
Step 69450, Diff=7.56497e-07
Step 69451, Diff=7.56481e-07
Step 69452, Diff=7.56465e-07
Step 69453, Diff=7.56449e-07
Step 69454, Diff=7.56433e-07
Step 69455, Diff=7.56418e-07
Step 69456, Diff=7.56402e-07
Step 69457, Diff=7.56386e-07
Step 69458, Diff=7.5637e-07
Step 69459, Diff=7.56354e-07
Step 69460, Diff=7.56338e-07
Step 69461, Diff=7.56322e-07
Step 69462, Diff=7.56307e-07
Step 69463, Diff=7.56291e-07
Step 69464, Diff=7.56275e-07
Step 69465, Diff=7.56259e-07
Step 69466, Diff=7.56243e-07
Step 69467, Diff=7.56227e-07
Step 69468, Diff=7.56211e-07
Step 69469, Diff=7.56196e-07
Step 69470, Diff=7.5618e-07
Step 69471, Diff=7.56164e-07
Step 69472, Diff=7.56148e-07
Step 69473, Diff=7.56132e-07
Step 69474, Diff=7.56116e-07
Step 69475, Diff=7.561e-07
Step 69476, Diff=7.56085e-07
Step 69477, Diff=7.56069e-07
Step 69478, Diff=7.56053e-07
Step 69479, Diff=7.56037e-07
Step 69480, Diff=7.56021e-07
Step 69481, Diff=7.56005e-07
Step 69482, Diff=7.5599e-07
Step 69483, Diff=7.55974e-07
Step 69484, Diff=7.55958e-07
Step 69485, Diff=7.55942e-07
Step 69486, Diff=7.55926e-07
Step 69487, Diff=7.5591e-07
Step 69488, Diff=7.55894e-07
Step 69489, Diff=7.55879e-07
Step 69490, Diff=7.55863e-07
Step 69491, Diff=7.55847e-07
Step 69492, Diff=7.55831e-07
Step 69493, Diff=7.55815e-07
Step 69494, Diff=7.55799e-07
Step 69495, Diff=7.55784e-07
Step 69496, Diff=7.55768e-07
Step 69497, Diff=7.55752e-07
Step 69498, Diff=7.55736e-07
Step 69499, Diff=7.5572e-07
Step 69500, Diff=7.55704e-07
Step 69501, Diff=7.55689e-07
Step 69502, Diff=7.55673e-07
Step 69503, Diff=7.55657e-07
Step 69504, Diff=7.55641e-07
Step 69505, Diff=7.55625e-07
Step 69506, Diff=7.55609e-07
Step 69507, Diff=7.55593e-07
Step 69508, Diff=7.55578e-07
Step 69509, Diff=7.55562e-07
Step 69510, Diff=7.55546e-07
Step 69511, Diff=7.5553e-07
Step 69512, Diff=7.55514e-07
Step 69513, Diff=7.55498e-07
Step 69514, Diff=7.55483e-07
Step 69515, Diff=7.55467e-07
Step 69516, Diff=7.55451e-07
Step 69517, Diff=7.55435e-07
Step 69518, Diff=7.55419e-07
Step 69519, Diff=7.55403e-07
Step 69520, Diff=7.55388e-07
Step 69521, Diff=7.55372e-07
Step 69522, Diff=7.55356e-07
Step 69523, Diff=7.5534e-07
Step 69524, Diff=7.55324e-07
Step 69525, Diff=7.55308e-07
Step 69526, Diff=7.55293e-07
Step 69527, Diff=7.55277e-07
Step 69528, Diff=7.55261e-07
Step 69529, Diff=7.55245e-07
Step 69530, Diff=7.55229e-07
Step 69531, Diff=7.55213e-07
Step 69532, Diff=7.55198e-07
Step 69533, Diff=7.55182e-07
Step 69534, Diff=7.55166e-07
Step 69535, Diff=7.5515e-07
Step 69536, Diff=7.55134e-07
Step 69537, Diff=7.55119e-07
Step 69538, Diff=7.55103e-07
Step 69539, Diff=7.55087e-07
Step 69540, Diff=7.55071e-07
Step 69541, Diff=7.55055e-07
Step 69542, Diff=7.55039e-07
Step 69543, Diff=7.55024e-07
Step 69544, Diff=7.55008e-07
Step 69545, Diff=7.54992e-07
Step 69546, Diff=7.54976e-07
Step 69547, Diff=7.5496e-07
Step 69548, Diff=7.54944e-07
Step 69549, Diff=7.54929e-07
Step 69550, Diff=7.54913e-07
Step 69551, Diff=7.54897e-07
Step 69552, Diff=7.54881e-07
Step 69553, Diff=7.54865e-07
Step 69554, Diff=7.5485e-07
Step 69555, Diff=7.54834e-07
Step 69556, Diff=7.54818e-07
Step 69557, Diff=7.54802e-07
Step 69558, Diff=7.54786e-07
Step 69559, Diff=7.5477e-07
Step 69560, Diff=7.54755e-07
Step 69561, Diff=7.54739e-07
Step 69562, Diff=7.54723e-07
Step 69563, Diff=7.54707e-07
Step 69564, Diff=7.54691e-07
Step 69565, Diff=7.54676e-07
Step 69566, Diff=7.5466e-07
Step 69567, Diff=7.54644e-07
Step 69568, Diff=7.54628e-07
Step 69569, Diff=7.54612e-07
Step 69570, Diff=7.54597e-07
Step 69571, Diff=7.54581e-07
Step 69572, Diff=7.54565e-07
Step 69573, Diff=7.54549e-07
Step 69574, Diff=7.54533e-07
Step 69575, Diff=7.54517e-07
Step 69576, Diff=7.54502e-07
Step 69577, Diff=7.54486e-07
Step 69578, Diff=7.5447e-07
Step 69579, Diff=7.54454e-07
Step 69580, Diff=7.54438e-07
Step 69581, Diff=7.54423e-07
Step 69582, Diff=7.54407e-07
Step 69583, Diff=7.54391e-07
Step 69584, Diff=7.54375e-07
Step 69585, Diff=7.54359e-07
Step 69586, Diff=7.54344e-07
Step 69587, Diff=7.54328e-07
Step 69588, Diff=7.54312e-07
Step 69589, Diff=7.54296e-07
Step 69590, Diff=7.5428e-07
Step 69591, Diff=7.54265e-07
Step 69592, Diff=7.54249e-07
Step 69593, Diff=7.54233e-07
Step 69594, Diff=7.54217e-07
Step 69595, Diff=7.54201e-07
Step 69596, Diff=7.54186e-07
Step 69597, Diff=7.5417e-07
Step 69598, Diff=7.54154e-07
Step 69599, Diff=7.54138e-07
Step 69600, Diff=7.54122e-07
Step 69601, Diff=7.54107e-07
Step 69602, Diff=7.54091e-07
Step 69603, Diff=7.54075e-07
Step 69604, Diff=7.54059e-07
Step 69605, Diff=7.54043e-07
Step 69606, Diff=7.54028e-07
Step 69607, Diff=7.54012e-07
Step 69608, Diff=7.53996e-07
Step 69609, Diff=7.5398e-07
Step 69610, Diff=7.53964e-07
Step 69611, Diff=7.53949e-07
Step 69612, Diff=7.53933e-07
Step 69613, Diff=7.53917e-07
Step 69614, Diff=7.53901e-07
Step 69615, Diff=7.53885e-07
Step 69616, Diff=7.5387e-07
Step 69617, Diff=7.53854e-07
Step 69618, Diff=7.53838e-07
Step 69619, Diff=7.53822e-07
Step 69620, Diff=7.53806e-07
Step 69621, Diff=7.53791e-07
Step 69622, Diff=7.53775e-07
Step 69623, Diff=7.53759e-07
Step 69624, Diff=7.53743e-07
Step 69625, Diff=7.53728e-07
Step 69626, Diff=7.53712e-07
Step 69627, Diff=7.53696e-07
Step 69628, Diff=7.5368e-07
Step 69629, Diff=7.53664e-07
Step 69630, Diff=7.53649e-07
Step 69631, Diff=7.53633e-07
Step 69632, Diff=7.53617e-07
Step 69633, Diff=7.53601e-07
Step 69634, Diff=7.53585e-07
Step 69635, Diff=7.5357e-07
Step 69636, Diff=7.53554e-07
Step 69637, Diff=7.53538e-07
Step 69638, Diff=7.53522e-07
Step 69639, Diff=7.53507e-07
Step 69640, Diff=7.53491e-07
Step 69641, Diff=7.53475e-07
Step 69642, Diff=7.53459e-07
Step 69643, Diff=7.53443e-07
Step 69644, Diff=7.53428e-07
Step 69645, Diff=7.53412e-07
Step 69646, Diff=7.53396e-07
Step 69647, Diff=7.5338e-07
Step 69648, Diff=7.53365e-07
Step 69649, Diff=7.53349e-07
Step 69650, Diff=7.53333e-07
Step 69651, Diff=7.53317e-07
Step 69652, Diff=7.53301e-07
Step 69653, Diff=7.53286e-07
Step 69654, Diff=7.5327e-07
Step 69655, Diff=7.53254e-07
Step 69656, Diff=7.53238e-07
Step 69657, Diff=7.53223e-07
Step 69658, Diff=7.53207e-07
Step 69659, Diff=7.53191e-07
Step 69660, Diff=7.53175e-07
Step 69661, Diff=7.53159e-07
Step 69662, Diff=7.53144e-07
Step 69663, Diff=7.53128e-07
Step 69664, Diff=7.53112e-07
Step 69665, Diff=7.53096e-07
Step 69666, Diff=7.53081e-07
Step 69667, Diff=7.53065e-07
Step 69668, Diff=7.53049e-07
Step 69669, Diff=7.53033e-07
Step 69670, Diff=7.53017e-07
Step 69671, Diff=7.53002e-07
Step 69672, Diff=7.52986e-07
Step 69673, Diff=7.5297e-07
Step 69674, Diff=7.52954e-07
Step 69675, Diff=7.52939e-07
Step 69676, Diff=7.52923e-07
Step 69677, Diff=7.52907e-07
Step 69678, Diff=7.52891e-07
Step 69679, Diff=7.52876e-07
Step 69680, Diff=7.5286e-07
Step 69681, Diff=7.52844e-07
Step 69682, Diff=7.52828e-07
Step 69683, Diff=7.52812e-07
Step 69684, Diff=7.52797e-07
Step 69685, Diff=7.52781e-07
Step 69686, Diff=7.52765e-07
Step 69687, Diff=7.52749e-07
Step 69688, Diff=7.52734e-07
Step 69689, Diff=7.52718e-07
Step 69690, Diff=7.52702e-07
Step 69691, Diff=7.52686e-07
Step 69692, Diff=7.52671e-07
Step 69693, Diff=7.52655e-07
Step 69694, Diff=7.52639e-07
Step 69695, Diff=7.52623e-07
Step 69696, Diff=7.52608e-07
Step 69697, Diff=7.52592e-07
Step 69698, Diff=7.52576e-07
Step 69699, Diff=7.5256e-07
Step 69700, Diff=7.52545e-07
Step 69701, Diff=7.52529e-07
Step 69702, Diff=7.52513e-07
Step 69703, Diff=7.52497e-07
Step 69704, Diff=7.52482e-07
Step 69705, Diff=7.52466e-07
Step 69706, Diff=7.5245e-07
Step 69707, Diff=7.52434e-07
Step 69708, Diff=7.52419e-07
Step 69709, Diff=7.52403e-07
Step 69710, Diff=7.52387e-07
Step 69711, Diff=7.52371e-07
Step 69712, Diff=7.52355e-07
Step 69713, Diff=7.5234e-07
Step 69714, Diff=7.52324e-07
Step 69715, Diff=7.52308e-07
Step 69716, Diff=7.52292e-07
Step 69717, Diff=7.52277e-07
Step 69718, Diff=7.52261e-07
Step 69719, Diff=7.52245e-07
Step 69720, Diff=7.52229e-07
Step 69721, Diff=7.52214e-07
Step 69722, Diff=7.52198e-07
Step 69723, Diff=7.52182e-07
Step 69724, Diff=7.52166e-07
Step 69725, Diff=7.52151e-07
Step 69726, Diff=7.52135e-07
Step 69727, Diff=7.52119e-07
Step 69728, Diff=7.52104e-07
Step 69729, Diff=7.52088e-07
Step 69730, Diff=7.52072e-07
Step 69731, Diff=7.52056e-07
Step 69732, Diff=7.52041e-07
Step 69733, Diff=7.52025e-07
Step 69734, Diff=7.52009e-07
Step 69735, Diff=7.51993e-07
Step 69736, Diff=7.51978e-07
Step 69737, Diff=7.51962e-07
Step 69738, Diff=7.51946e-07
Step 69739, Diff=7.5193e-07
Step 69740, Diff=7.51915e-07
Step 69741, Diff=7.51899e-07
Step 69742, Diff=7.51883e-07
Step 69743, Diff=7.51867e-07
Step 69744, Diff=7.51852e-07
Step 69745, Diff=7.51836e-07
Step 69746, Diff=7.5182e-07
Step 69747, Diff=7.51804e-07
Step 69748, Diff=7.51789e-07
Step 69749, Diff=7.51773e-07
Step 69750, Diff=7.51757e-07
Step 69751, Diff=7.51741e-07
Step 69752, Diff=7.51726e-07
Step 69753, Diff=7.5171e-07
Step 69754, Diff=7.51694e-07
Step 69755, Diff=7.51679e-07
Step 69756, Diff=7.51663e-07
Step 69757, Diff=7.51647e-07
Step 69758, Diff=7.51631e-07
Step 69759, Diff=7.51616e-07
Step 69760, Diff=7.516e-07
Step 69761, Diff=7.51584e-07
Step 69762, Diff=7.51568e-07
Step 69763, Diff=7.51553e-07
Step 69764, Diff=7.51537e-07
Step 69765, Diff=7.51521e-07
Step 69766, Diff=7.51505e-07
Step 69767, Diff=7.5149e-07
Step 69768, Diff=7.51474e-07
Step 69769, Diff=7.51458e-07
Step 69770, Diff=7.51443e-07
Step 69771, Diff=7.51427e-07
Step 69772, Diff=7.51411e-07
Step 69773, Diff=7.51395e-07
Step 69774, Diff=7.5138e-07
Step 69775, Diff=7.51364e-07
Step 69776, Diff=7.51348e-07
Step 69777, Diff=7.51332e-07
Step 69778, Diff=7.51317e-07
Step 69779, Diff=7.51301e-07
Step 69780, Diff=7.51285e-07
Step 69781, Diff=7.5127e-07
Step 69782, Diff=7.51254e-07
Step 69783, Diff=7.51238e-07
Step 69784, Diff=7.51222e-07
Step 69785, Diff=7.51207e-07
Step 69786, Diff=7.51191e-07
Step 69787, Diff=7.51175e-07
Step 69788, Diff=7.51159e-07
Step 69789, Diff=7.51144e-07
Step 69790, Diff=7.51128e-07
Step 69791, Diff=7.51112e-07
Step 69792, Diff=7.51097e-07
Step 69793, Diff=7.51081e-07
Step 69794, Diff=7.51065e-07
Step 69795, Diff=7.51049e-07
Step 69796, Diff=7.51034e-07
Step 69797, Diff=7.51018e-07
Step 69798, Diff=7.51002e-07
Step 69799, Diff=7.50987e-07
Step 69800, Diff=7.50971e-07
Step 69801, Diff=7.50955e-07
Step 69802, Diff=7.50939e-07
Step 69803, Diff=7.50924e-07
Step 69804, Diff=7.50908e-07
Step 69805, Diff=7.50892e-07
Step 69806, Diff=7.50877e-07
Step 69807, Diff=7.50861e-07
Step 69808, Diff=7.50845e-07
Step 69809, Diff=7.50829e-07
Step 69810, Diff=7.50814e-07
Step 69811, Diff=7.50798e-07
Step 69812, Diff=7.50782e-07
Step 69813, Diff=7.50767e-07
Step 69814, Diff=7.50751e-07
Step 69815, Diff=7.50735e-07
Step 69816, Diff=7.50719e-07
Step 69817, Diff=7.50704e-07
Step 69818, Diff=7.50688e-07
Step 69819, Diff=7.50672e-07
Step 69820, Diff=7.50657e-07
Step 69821, Diff=7.50641e-07
Step 69822, Diff=7.50625e-07
Step 69823, Diff=7.50609e-07
Step 69824, Diff=7.50594e-07
Step 69825, Diff=7.50578e-07
Step 69826, Diff=7.50562e-07
Step 69827, Diff=7.50547e-07
Step 69828, Diff=7.50531e-07
Step 69829, Diff=7.50515e-07
Step 69830, Diff=7.505e-07
Step 69831, Diff=7.50484e-07
Step 69832, Diff=7.50468e-07
Step 69833, Diff=7.50452e-07
Step 69834, Diff=7.50437e-07
Step 69835, Diff=7.50421e-07
Step 69836, Diff=7.50405e-07
Step 69837, Diff=7.5039e-07
Step 69838, Diff=7.50374e-07
Step 69839, Diff=7.50358e-07
Step 69840, Diff=7.50343e-07
Step 69841, Diff=7.50327e-07
Step 69842, Diff=7.50311e-07
Step 69843, Diff=7.50295e-07
Step 69844, Diff=7.5028e-07
Step 69845, Diff=7.50264e-07
Step 69846, Diff=7.50248e-07
Step 69847, Diff=7.50233e-07
Step 69848, Diff=7.50217e-07
Step 69849, Diff=7.50201e-07
Step 69850, Diff=7.50186e-07
Step 69851, Diff=7.5017e-07
Step 69852, Diff=7.50154e-07
Step 69853, Diff=7.50138e-07
Step 69854, Diff=7.50123e-07
Step 69855, Diff=7.50107e-07
Step 69856, Diff=7.50091e-07
Step 69857, Diff=7.50076e-07
Step 69858, Diff=7.5006e-07
Step 69859, Diff=7.50044e-07
Step 69860, Diff=7.50029e-07
Step 69861, Diff=7.50013e-07
Step 69862, Diff=7.49997e-07
Step 69863, Diff=7.49982e-07
Step 69864, Diff=7.49966e-07
Step 69865, Diff=7.4995e-07
Step 69866, Diff=7.49934e-07
Step 69867, Diff=7.49919e-07
Step 69868, Diff=7.49903e-07
Step 69869, Diff=7.49887e-07
Step 69870, Diff=7.49872e-07
Step 69871, Diff=7.49856e-07
Step 69872, Diff=7.4984e-07
Step 69873, Diff=7.49825e-07
Step 69874, Diff=7.49809e-07
Step 69875, Diff=7.49793e-07
Step 69876, Diff=7.49778e-07
Step 69877, Diff=7.49762e-07
Step 69878, Diff=7.49746e-07
Step 69879, Diff=7.49731e-07
Step 69880, Diff=7.49715e-07
Step 69881, Diff=7.49699e-07
Step 69882, Diff=7.49683e-07
Step 69883, Diff=7.49668e-07
Step 69884, Diff=7.49652e-07
Step 69885, Diff=7.49636e-07
Step 69886, Diff=7.49621e-07
Step 69887, Diff=7.49605e-07
Step 69888, Diff=7.49589e-07
Step 69889, Diff=7.49574e-07
Step 69890, Diff=7.49558e-07
Step 69891, Diff=7.49542e-07
Step 69892, Diff=7.49527e-07
Step 69893, Diff=7.49511e-07
Step 69894, Diff=7.49495e-07
Step 69895, Diff=7.4948e-07
Step 69896, Diff=7.49464e-07
Step 69897, Diff=7.49448e-07
Step 69898, Diff=7.49433e-07
Step 69899, Diff=7.49417e-07
Step 69900, Diff=7.49401e-07
Step 69901, Diff=7.49386e-07
Step 69902, Diff=7.4937e-07
Step 69903, Diff=7.49354e-07
Step 69904, Diff=7.49339e-07
Step 69905, Diff=7.49323e-07
Step 69906, Diff=7.49307e-07
Step 69907, Diff=7.49292e-07
Step 69908, Diff=7.49276e-07
Step 69909, Diff=7.4926e-07
Step 69910, Diff=7.49245e-07
Step 69911, Diff=7.49229e-07
Step 69912, Diff=7.49213e-07
Step 69913, Diff=7.49197e-07
Step 69914, Diff=7.49182e-07
Step 69915, Diff=7.49166e-07
Step 69916, Diff=7.4915e-07
Step 69917, Diff=7.49135e-07
Step 69918, Diff=7.49119e-07
Step 69919, Diff=7.49103e-07
Step 69920, Diff=7.49088e-07
Step 69921, Diff=7.49072e-07
Step 69922, Diff=7.49056e-07
Step 69923, Diff=7.49041e-07
Step 69924, Diff=7.49025e-07
Step 69925, Diff=7.49009e-07
Step 69926, Diff=7.48994e-07
Step 69927, Diff=7.48978e-07
Step 69928, Diff=7.48962e-07
Step 69929, Diff=7.48947e-07
Step 69930, Diff=7.48931e-07
Step 69931, Diff=7.48915e-07
Step 69932, Diff=7.489e-07
Step 69933, Diff=7.48884e-07
Step 69934, Diff=7.48869e-07
Step 69935, Diff=7.48853e-07
Step 69936, Diff=7.48837e-07
Step 69937, Diff=7.48822e-07
Step 69938, Diff=7.48806e-07
Step 69939, Diff=7.4879e-07
Step 69940, Diff=7.48775e-07
Step 69941, Diff=7.48759e-07
Step 69942, Diff=7.48743e-07
Step 69943, Diff=7.48728e-07
Step 69944, Diff=7.48712e-07
Step 69945, Diff=7.48696e-07
Step 69946, Diff=7.48681e-07
Step 69947, Diff=7.48665e-07
Step 69948, Diff=7.48649e-07
Step 69949, Diff=7.48634e-07
Step 69950, Diff=7.48618e-07
Step 69951, Diff=7.48602e-07
Step 69952, Diff=7.48587e-07
Step 69953, Diff=7.48571e-07
Step 69954, Diff=7.48555e-07
Step 69955, Diff=7.4854e-07
Step 69956, Diff=7.48524e-07
Step 69957, Diff=7.48508e-07
Step 69958, Diff=7.48493e-07
Step 69959, Diff=7.48477e-07
Step 69960, Diff=7.48461e-07
Step 69961, Diff=7.48446e-07
Step 69962, Diff=7.4843e-07
Step 69963, Diff=7.48414e-07
Step 69964, Diff=7.48399e-07
Step 69965, Diff=7.48383e-07
Step 69966, Diff=7.48368e-07
Step 69967, Diff=7.48352e-07
Step 69968, Diff=7.48336e-07
Step 69969, Diff=7.48321e-07
Step 69970, Diff=7.48305e-07
Step 69971, Diff=7.48289e-07
Step 69972, Diff=7.48274e-07
Step 69973, Diff=7.48258e-07
Step 69974, Diff=7.48242e-07
Step 69975, Diff=7.48227e-07
Step 69976, Diff=7.48211e-07
Step 69977, Diff=7.48195e-07
Step 69978, Diff=7.4818e-07
Step 69979, Diff=7.48164e-07
Step 69980, Diff=7.48149e-07
Step 69981, Diff=7.48133e-07
Step 69982, Diff=7.48117e-07
Step 69983, Diff=7.48102e-07
Step 69984, Diff=7.48086e-07
Step 69985, Diff=7.4807e-07
Step 69986, Diff=7.48055e-07
Step 69987, Diff=7.48039e-07
Step 69988, Diff=7.48023e-07
Step 69989, Diff=7.48008e-07
Step 69990, Diff=7.47992e-07
Step 69991, Diff=7.47976e-07
Step 69992, Diff=7.47961e-07
Step 69993, Diff=7.47945e-07
Step 69994, Diff=7.4793e-07
Step 69995, Diff=7.47914e-07
Step 69996, Diff=7.47898e-07
Step 69997, Diff=7.47883e-07
Step 69998, Diff=7.47867e-07
Step 69999, Diff=7.47851e-07
Step 70000, Diff=7.47836e-07
Step 70001, Diff=7.4782e-07
Step 70002, Diff=7.47804e-07
Step 70003, Diff=7.47789e-07
Step 70004, Diff=7.47773e-07
Step 70005, Diff=7.47758e-07
Step 70006, Diff=7.47742e-07
Step 70007, Diff=7.47726e-07
Step 70008, Diff=7.47711e-07
Step 70009, Diff=7.47695e-07
Step 70010, Diff=7.47679e-07
Step 70011, Diff=7.47664e-07
Step 70012, Diff=7.47648e-07
Step 70013, Diff=7.47633e-07
Step 70014, Diff=7.47617e-07
Step 70015, Diff=7.47601e-07
Step 70016, Diff=7.47586e-07
Step 70017, Diff=7.4757e-07
Step 70018, Diff=7.47554e-07
Step 70019, Diff=7.47539e-07
Step 70020, Diff=7.47523e-07
Step 70021, Diff=7.47507e-07
Step 70022, Diff=7.47492e-07
Step 70023, Diff=7.47476e-07
Step 70024, Diff=7.47461e-07
Step 70025, Diff=7.47445e-07
Step 70026, Diff=7.47429e-07
Step 70027, Diff=7.47414e-07
Step 70028, Diff=7.47398e-07
Step 70029, Diff=7.47382e-07
Step 70030, Diff=7.47367e-07
Step 70031, Diff=7.47351e-07
Step 70032, Diff=7.47336e-07
Step 70033, Diff=7.4732e-07
Step 70034, Diff=7.47304e-07
Step 70035, Diff=7.47289e-07
Step 70036, Diff=7.47273e-07
Step 70037, Diff=7.47258e-07
Step 70038, Diff=7.47242e-07
Step 70039, Diff=7.47226e-07
Step 70040, Diff=7.47211e-07
Step 70041, Diff=7.47195e-07
Step 70042, Diff=7.47179e-07
Step 70043, Diff=7.47164e-07
Step 70044, Diff=7.47148e-07
Step 70045, Diff=7.47133e-07
Step 70046, Diff=7.47117e-07
Step 70047, Diff=7.47101e-07
Step 70048, Diff=7.47086e-07
Step 70049, Diff=7.4707e-07
Step 70050, Diff=7.47054e-07
Step 70051, Diff=7.47039e-07
Step 70052, Diff=7.47023e-07
Step 70053, Diff=7.47008e-07
Step 70054, Diff=7.46992e-07
Step 70055, Diff=7.46976e-07
Step 70056, Diff=7.46961e-07
Step 70057, Diff=7.46945e-07
Step 70058, Diff=7.4693e-07
Step 70059, Diff=7.46914e-07
Step 70060, Diff=7.46898e-07
Step 70061, Diff=7.46883e-07
Step 70062, Diff=7.46867e-07
Step 70063, Diff=7.46852e-07
Step 70064, Diff=7.46836e-07
Step 70065, Diff=7.4682e-07
Step 70066, Diff=7.46805e-07
Step 70067, Diff=7.46789e-07
Step 70068, Diff=7.46774e-07
Step 70069, Diff=7.46758e-07
Step 70070, Diff=7.46742e-07
Step 70071, Diff=7.46727e-07
Step 70072, Diff=7.46711e-07
Step 70073, Diff=7.46695e-07
Step 70074, Diff=7.4668e-07
Step 70075, Diff=7.46664e-07
Step 70076, Diff=7.46649e-07
Step 70077, Diff=7.46633e-07
Step 70078, Diff=7.46617e-07
Step 70079, Diff=7.46602e-07
